blog_title,blog_url,image_url,date
Comparative analysis of the Takeover Code in India and the UK,https://blog.ipleaders.in/comparative-analysis-of-the-takeover-code-in-india-and-the-uk/,https://blog.ipleaders.in/wp-content/uploads/2016/07/california-child-support-laws-family-code.jpg,2022-04-13
Is it the time for mandatory mediation?,https://blog.ipleaders.in/is-it-the-time-for-mandatory-mediation/,https://blog.ipleaders.in/wp-content/uploads/2022/03/Unknown.jpeg,2022-04-12
All you need to know about an employment contract,https://blog.ipleaders.in/all-you-need-to-know-about-an-employment-contract/,https://blog.ipleaders.in/wp-content/uploads/2022/02/contract-324x235.jpg,2022-04-12
All you need to know about false confession,https://blog.ipleaders.in/all-you-need-to-know-about-false-confession/,https://blog.ipleaders.in/wp-content/uploads/2021/05/Confession-324x235.jpg,2022-04-12
All you need to know about physical evidence,https://blog.ipleaders.in/all-you-need-to-know-about-physical-evidence/,https://blog.ipleaders.in/wp-content/uploads/2021/06/Documentary-Evidence-and-Presumptions-as-to-Documents-1-324x235.jpg,2022-04-11
Difference between promissory note and bill of exchange,https://blog.ipleaders.in/difference-between-promissory-note-and-bill-of-exchange/,https://blog.ipleaders.in/wp-content/uploads/2022/02/8642605447_f84e663fa6_c-324x235.jpg,2022-04-11
Expansion and use of product design protection in Japan,https://blog.ipleaders.in/expansion-use-of-product-design-protection-in-japan/,https://blog.ipleaders.in/wp-content/uploads/2021/10/CorporateLawFirminmumbai-324x235.jpg,2022-04-11
All you need to know about criminalization of politics,https://blog.ipleaders.in/all-you-need-to-know-about-criminalization-of-politics/,https://blog.ipleaders.in/wp-content/uploads/2021/11/parliament-324x235.jpg,2022-04-10
All about the Internal Complaints Committee (ICC),https://blog.ipleaders.in/all-about-the-internal-complaints-committee-icc/,https://blog.ipleaders.in/wp-content/uploads/2022/03/violence-against-women-4209778_1280-324x235.jpeg,2022-04-10
All you need to know about assisted suicide,https://blog.ipleaders.in/all-you-need-to-know-about-assisted-suicide/,https://blog.ipleaders.in/wp-content/uploads/2020/11/suicide-324x235.jpg,2022-04-10
"Section 9 of Indian Evidence Act, 1872",https://blog.ipleaders.in/section-9-of-indian-evidence-act-1872/,https://blog.ipleaders.in/wp-content/uploads/2021/06/Documentary-Evidence-and-Presumptions-as-to-Documents-1-324x235.jpg,2022-04-09
Role of Indian judiciary in protection of the environment,https://blog.ipleaders.in/role-of-indian-judiciary-in-protection-of-the-environment/,https://blog.ipleaders.in/wp-content/uploads/2019/10/Judiciary_logo-324x235.jpg,2022-04-09
All about essentials of valid consideration,https://blog.ipleaders.in/all-about-essentials-of-valid-consideration/,https://blog.ipleaders.in/wp-content/uploads/2022/02/contract-324x235.jpg,2022-04-09
All you need to know about active euthanasia,https://blog.ipleaders.in/all-you-need-to-know-about-active-euthanasia/,https://blog.ipleaders.in/wp-content/uploads/2022/02/constitution-324x235.jpg,2022-04-08
Digital labour platforms’ implications on workers and employment,https://blog.ipleaders.in/digital-labour-platforms-implications-on-workers-and-employment/,https://blog.ipleaders.in/wp-content/uploads/2021/05/Labour-Code-Bill-324x235.png,2022-04-08
All you need to know about the Currency Swap Agreement,https://blog.ipleaders.in/all-you-need-to-know-about-the-currency-swap-agreement/,https://blog.ipleaders.in/wp-content/uploads/2022/02/agreement-324x235.jpg,2022-04-08
All you need to know about Public-Private Partnership in India,https://blog.ipleaders.in/all-you-need-to-know-about-public-private-partnership-in-india/,https://blog.ipleaders.in/wp-content/uploads/2021/09/partners-1024x683-1-324x235.jpg,2022-04-07
All you need to know about a Power Purchase Agreement,https://blog.ipleaders.in/all-you-need-to-know-about-a-power-purchase-agreement/,https://blog.ipleaders.in/wp-content/uploads/2021/05/ppa-power-purchase-agreement-324x235.jpg,2022-04-07
All you need to know about a Master Service Agreement,https://blog.ipleaders.in/all-you-need-to-know-about-a-master-service-agreement/,https://blog.ipleaders.in/wp-content/uploads/2022/02/agreement-324x235.jpg,2022-04-07
All you need to know about patent search in India,https://blog.ipleaders.in/all-you-need-to-know-about-patent-search-in-india/,https://blog.ipleaders.in/wp-content/uploads/2021/02/patent-translation-324x235.jpg,2022-04-06
All you need to know about patent claims,https://blog.ipleaders.in/all-you-need-to-know-about-patent-claims/,https://blog.ipleaders.in/wp-content/uploads/2021/08/Patents-324x235.jpg,2022-04-06
Regulating microfinance in India,https://blog.ipleaders.in/regulating-microfinance-in-indi/,https://blog.ipleaders.in/wp-content/uploads/2016/12/finance-108655_960_720-324x235.jpg,2022-04-06
All you need to know about bank frauds in India,https://blog.ipleaders.in/all-you-need-to-know-about-bank-frauds-in-indi/,https://blog.ipleaders.in/wp-content/uploads/2020/11/fraud-324x235.jpg,2022-04-06
Improving India’s Right to Education Act : addressing the thematic debates,https://blog.ipleaders.in/improving-indias-right-to-education-act-addressing-the-thematic-debates/,https://blog.ipleaders.in/wp-content/uploads/2021/07/Legal-rights-and-status-324x235.jpg,2022-04-05
All about a collective bargaining agreement in India,https://blog.ipleaders.in/all-about-a-collective-bargaining-agreement-in-india/,https://blog.ipleaders.in/wp-content/uploads/2021/09/Agreement-324x235.jpeg,2022-04-05
All you need to know about a consulting agreement,https://blog.ipleaders.in/all-you-need-to-know-about-a-consulting-agreement/,https://blog.ipleaders.in/wp-content/uploads/2021/09/document-428336_1280-324x235.jpg,2022-04-05
"All about women directors under Companies Act, 2013",https://blog.ipleaders.in/all-about-women-directors-under-companies-act-2013/,https://blog.ipleaders.in/wp-content/uploads/2021/08/Companies-Act-1-324x235.png,2022-04-05
Restrictions on making an application under Section 248 of the Companies Act,https://blog.ipleaders.in/restrictions-on-making-an-application-under-section-248-of-the-companies-act/,https://blog.ipleaders.in/wp-content/uploads/2021/07/Company-Law-1-324x235.jpg,2022-04-05
"Section 55 of the Transfer of Property Act, 1882",https://blog.ipleaders.in/section-55-of-the-transfer-of-property-act-1882/,https://blog.ipleaders.in/wp-content/uploads/2022/02/property_law-324x235.jpg,2022-04-04
All you need to know about a Retainer Agreement,https://blog.ipleaders.in/all-you-need-to-know-about-a-retainer-agreement/,https://blog.ipleaders.in/wp-content/uploads/2021/09/Agreement-324x235.jpeg,2022-04-04
Is call recording legal in India and admissible in courts,https://blog.ipleaders.in/is-call-recording-legal-in-india-and-admissible-in-courts/,https://blog.ipleaders.in/wp-content/uploads/2021/05/Data-Privacy-817x404_c-1-324x235.jpg,2022-04-04
Enforcement of International Commercial Arbitration (ICA) awards outside India and in India,https://blog.ipleaders.in/enforcement-of-international-commercial-arbitration-ica-awards-outside-india-and-in-india/,https://blog.ipleaders.in/wp-content/uploads/2021/09/Arbitration-1200x800-1-1-324x235.jpg,2022-04-04
"Environmental jurisprudence, festivals in India and their impact on environment",https://blog.ipleaders.in/environmental-jurisprudence-festivals-in-india-and-their-impact-on-environment/,https://blog.ipleaders.in/wp-content/uploads/2022/04/World-Environment-Earth-Day-Save-Earth-Earth-Green-5020145-324x235.jpeg,2022-04-03
"All you need to know about Section 65 of the Indian Evidence Act, 1872",https://blog.ipleaders.in/all-you-need-to-know-about-section-65-of-the-indian-evidence-act-1872/,https://blog.ipleaders.in/wp-content/uploads/2021/06/Documentary-Evidence-and-Presumptions-as-to-Documents-1-324x235.jpg,2022-04-03
Legal drinking age in India,https://blog.ipleaders.in/what-you-need-to-know-about-legal-drinking-age-in-india/,https://blog.ipleaders.in/wp-content/uploads/2022/04/why-is-the-legal-drinking-age-21-324x235.webp,2022-04-03
Primary factors to be considered for M&A transaction,https://blog.ipleaders.in/primary-factors-to-be-considered-for-ma-transaction/,https://blog.ipleaders.in/wp-content/uploads/2021/08/M-A-in-the-CRO-industry-The-Good-The-Bad-and-The-Ugly_wrbm_large-324x235.jpg,2022-04-02
How to hire the best litigation lawyer,https://blog.ipleaders.in/how-to-hire-the-best-litigation-lawyer/,https://blog.ipleaders.in/wp-content/uploads/2019/02/litigation-700x460-324x235.png,2022-04-02
Trademark issues vis-à-vis style and brand names in the world of fast fashion,https://blog.ipleaders.in/trademark-issues-vis-a-vis-style-and-brand-names-in-the-world-of-fast-fashion/,https://blog.ipleaders.in/wp-content/uploads/2022/03/trademark1-324x235.jpg,2022-04-02
Right to be forgotten,https://blog.ipleaders.in/right-to-be-forgotten-2/,https://blog.ipleaders.in/wp-content/uploads/2022/04/Right-to-be-forgotten-324x235.png,2022-04-02
All about 91st amendment of the Indian Constitution,https://blog.ipleaders.in/all-about-91st-amendment-of-the-indian-constitution/,https://blog.ipleaders.in/wp-content/uploads/2022/02/constitution-1486010_1280-324x235.jpg,2022-04-01
The positive effect of third party involvement in arbitration,https://blog.ipleaders.in/the-positive-effect-of-third-party-involvement-in-arbitration/,https://blog.ipleaders.in/wp-content/uploads/2021/09/Arbitration-1200x800-1-1-324x235.jpg,2022-04-01
Strategic v. financial buyers in M&A,https://blog.ipleaders.in/strategic-v-financial-buyers-in-ma/,https://blog.ipleaders.in/wp-content/uploads/2021/07/M-A-in-the-CRO-industry-The-Good-The-Bad-and-The-Ugly_wrbm_large-324x235.jpg,2022-04-01
Key issues with respect to exclusive jurisdiction clauses in a contract,https://blog.ipleaders.in/key-issues-with-respect-to-exclusive-jurisdiction-clauses-in-a-contract/,https://blog.ipleaders.in/wp-content/uploads/2013/09/contract.jpg,2022-04-01
How can a prepaid forward contract help you save/defer taxes,https://blog.ipleaders.in/how-can-a-prepared-forward-contract-help-you-save-defer-taxes/,https://blog.ipleaders.in/wp-content/uploads/2021/09/lj_4674_Contracts-324x235.jpg,2022-04-01
Everything to know about the patent of drugs,https://blog.ipleaders.in/everything-to-know-about-the-patent-of-drugs/,https://blog.ipleaders.in/wp-content/uploads/2021/12/patent-translation-324x235.jpg,2022-03-31
Why do acquirers overpay,https://blog.ipleaders.in/why-do-acquirers-overpay/,https://blog.ipleaders.in/wp-content/uploads/2021/07/M-A-in-the-CRO-industry-The-Good-The-Bad-and-The-Ugly_wrbm_large-324x235.jpg,2022-03-31
Top essential principles behind drafting commercial contracts in the UK,https://blog.ipleaders.in/top-essential-principles-behind-drafting-commercial-contracts-in-the-uk/,https://blog.ipleaders.in/wp-content/uploads/2021/08/contract-drafting-1-324x235.jpg,2022-03-31
What you need to know about Lionel Messi’s contract with Barcelona,https://blog.ipleaders.in/what-you-need-to-know-about-lionel-messs-contract-with-barcelona/,https://blog.ipleaders.in/wp-content/uploads/2022/03/Lionel-Messi-1-324x235.jpg,2022-03-31
Regime of digitized health care and health data,https://blog.ipleaders.in/regime-of-digitized-health-care-and-health-data/,https://blog.ipleaders.in/wp-content/uploads/2021/07/Health-tech-startup-324x235.jpg,2022-03-30
Top 10 commercial contracts everyone should know about,https://blog.ipleaders.in/top-10-commercial-contracts-everyone-should-know-about/,https://blog.ipleaders.in/wp-content/uploads/2022/02/contract-324x235.jpg,2022-03-30
Big data and the rise of internet crimes,https://blog.ipleaders.in/big-data-and-the-rise-of-internet-crimes/,https://blog.ipleaders.in/wp-content/uploads/2021/05/internet-1862313_1920-1-324x235.jpg,2022-03-30
EC Arbitration 2021 :  amendment of Arbitration Act,https://blog.ipleaders.in/ec-arbitration-2021-amendment-of-arbitration-act/,https://blog.ipleaders.in/wp-content/uploads/2021/09/Arbitration-1200x800-1-1-324x235.jpg,2022-03-30
All about the doctrine of prospective overruling,https://blog.ipleaders.in/all-about-the-doctrine-of-prospective-overruling/,https://blog.ipleaders.in/wp-content/uploads/2022/02/law-3949481_1280-324x235.jpg,2022-03-29
"The Protection of Women from Domestic Violence Act, 2005",https://blog.ipleaders.in/the-protection-of-women-from-domestic-violence-act-2005/,https://blog.ipleaders.in/wp-content/uploads/2022/03/violence-against-women-4209778_1280-324x235.jpeg,2022-03-29
"Right to Information Act, 2005 : a comprehensive overview",https://blog.ipleaders.in/right-to-information-act-2005-a-comprehensive-overview/,https://blog.ipleaders.in/wp-content/uploads/2020/10/Right-to-Information-Act-2005-1-324x235.jpg,2022-03-29
Covid-19 and the competition law in India,https://blog.ipleaders.in/covid-19-and-the-competition-law-in-india/,https://blog.ipleaders.in/wp-content/uploads/2020/09/CompetitionLaw-324x235.jpg,2022-03-29
Bars to matrimonial relief in India,https://blog.ipleaders.in/bars-to-matrimonial-relief-in-india/,https://blog.ipleaders.in/wp-content/uploads/2022/02/wedding-550389_1280-324x235.webp,2022-03-28
What you need to know about patent registration laws in India,https://blog.ipleaders.in/what-you-need-to-know-about-patent-registration-laws-in-india/,https://blog.ipleaders.in/wp-content/uploads/2021/12/patent-translation-324x235.jpg,2022-03-28
What you need to know about the social contract theory,https://blog.ipleaders.in/what-you-need-to-know-about-the-social-contract-theory/,https://blog.ipleaders.in/wp-content/uploads/2021/09/contract-324x235.png,2022-03-28
Know about trade secret threats and their misappropriation,https://blog.ipleaders.in/know-about-trade-secret-threats-and-their-misappropriation/,https://blog.ipleaders.in/wp-content/uploads/2020/07/image-asset-324x235.jpeg,2022-03-28
AMLS International Maritime Essay Writing Competition 2022,https://blog.ipleaders.in/amls-international-maritime-essay-writing-competition-2022/,https://blog.ipleaders.in/wp-content/uploads/2021/05/writing-828911_1920-324x235.jpg,2022-03-27
Drone laws in India,https://blog.ipleaders.in/drone-laws-in-india/,https://blog.ipleaders.in/wp-content/uploads/2021/07/DRone-law-1-324x235.jpg,2022-03-27
"Summary of JPC report on draft Data Protection Bill, 2021",https://blog.ipleaders.in/summary-of-jpc-report-on-draft-data-protection-bill-2021/,https://blog.ipleaders.in/wp-content/uploads/2022/03/data-protection-324x235.jpeg,2022-03-27
All you need to know about the Good Friday Agreement,https://blog.ipleaders.in/all-you-need-to-know-about-the-good-friday-agreement/,https://blog.ipleaders.in/wp-content/uploads/2022/02/agreement-324x235.jpg,2022-03-26
All about different types of contracts,https://blog.ipleaders.in/all-about-different-types-of-contracts/,https://blog.ipleaders.in/wp-content/uploads/2022/02/8642605447_f84e663fa6_c-324x235.jpg,2022-03-26
Bankruptcy laws in Illinois,https://blog.ipleaders.in/bankruptcy-laws-in-illinois/,https://blog.ipleaders.in/wp-content/uploads/2019/10/Insolvency-and-Bankruptcy-Board-IBBI-e1543378692285-770x433-324x235.jpg,2022-03-26
Game theory and its sociological aspect,https://blog.ipleaders.in/game-theory-and-its-sociological-aspect/,https://blog.ipleaders.in/wp-content/uploads/2021/11/Scale-of-justice-lawyer-business-law-324x235.png,2022-03-25
Statutory and judicial exceptions to restraint of trade,https://blog.ipleaders.in/statutory-and-judicial-exceptions-to-restraint-of-trade/,https://blog.ipleaders.in/wp-content/uploads/2022/02/law-3949481_1280-324x235.jpg,2022-03-25
Addressing the privacy issues and the current security challenges of Electronic Health System,https://blog.ipleaders.in/addressing-the-privacy-issues-and-the-current-security-challenges-of-electronic-health-system/,https://blog.ipleaders.in/wp-content/uploads/2022/02/49733197903_ceed6404ef_c-324x235.jpg,2022-03-25
"Section 106 of Transfer of Property Act, 1882",https://blog.ipleaders.in/section-106-of-transfer-of-property-act-1882/,https://blog.ipleaders.in/wp-content/uploads/2022/02/8642605447_f84e663fa6_c-324x235.jpg,2022-03-24
All you need to know about the writ of certiorari,https://blog.ipleaders.in/all-you-need-to-know-about-the-writ-of-certiorari/,https://blog.ipleaders.in/wp-content/uploads/2016/06/writ-1-324x235.jpg,2022-03-24
What are the new standards for data privacy assurance in India,https://blog.ipleaders.in/what-are-the-new-standards-for-data-privacy-assurance-in-india/,https://blog.ipleaders.in/wp-content/uploads/2016/06/Three-Ways-to-Pursue-Cloud-Data-Privacy-with-Medical-Records_web.jpg,2022-03-24
"All you need to know about Section 3 of the Indian Evidence Act, 1872",https://blog.ipleaders.in/all-you-need-to-know-about-section-3-of-the-indian-evidence-act-1872/,https://blog.ipleaders.in/wp-content/uploads/2022/02/1607497434-0-324x235.jpg,2022-03-23
"All you need to know about Section 114 of the Indian Evidence Act, 1872",https://blog.ipleaders.in/all-you-need-to-know-about-section-114-of-the-indian-evidence-act-1872/,https://blog.ipleaders.in/wp-content/uploads/2022/02/Handcuffs01_2003-06-02-324x235.jpg,2022-03-23
"Domestic violence helpline numbers, counselling and how to report cases",https://blog.ipleaders.in/domestic-violence-helpline-numbers-counselling-and-how-to-report-cases/,https://blog.ipleaders.in/wp-content/uploads/2021/01/domestic_violence-324x235.jpeg,2022-03-23
Regulations governing cartels,https://blog.ipleaders.in/regulations-governing-cartels/,https://blog.ipleaders.in/wp-content/uploads/2019/10/Cartels-Under-Competition-Law-324x235.jpg,2022-03-23
All you need to know about the Karachi Agreement,https://blog.ipleaders.in/all-you-need-to-know-about-the-karachi-agreement/,https://blog.ipleaders.in/wp-content/uploads/2022/02/agreement-324x235.jpg,2022-03-22
Government policies for gender equality in India,https://blog.ipleaders.in/government-policies-for-gender-equality-in-india/,https://blog.ipleaders.in/wp-content/uploads/2021/09/Why-gender-equality-is-good-for-everyone-–-including-men-324x235.png,2022-03-22
Consumer rights and responsibilities that everyone needs to know about,https://blog.ipleaders.in/consumer-rights-and-responsibilities-that-everyone-needs-to-know-about/,https://blog.ipleaders.in/wp-content/uploads/2020/09/Consumer-Protection-324x235.jpg,2022-03-22
The process involved in venture capital due diligence,https://blog.ipleaders.in/the-process-involved-in-venture-capital-due-diligence/,https://blog.ipleaders.in/wp-content/uploads/2021/07/venture-capital-alphajwc-1-324x235.jpg,2022-03-22
Equality before law and equal protection of law,https://blog.ipleaders.in/equality-before-law-and-equal-protection-of-law/,https://blog.ipleaders.in/wp-content/uploads/2022/02/constitution-1486010_1280-324x235.jpg,2022-03-21
What is domestic violence : a comprehensive guide,https://blog.ipleaders.in/what-is-domestic-violence-a-comprehensive-guide/,https://blog.ipleaders.in/wp-content/uploads/2022/02/Handcuffs01_2003-06-02-324x235.jpg,2022-03-21
All you need to know about the writ of prohibition,https://blog.ipleaders.in/all-you-need-to-know-about-the-writ-of-prohibition/,https://blog.ipleaders.in/wp-content/uploads/2021/09/New-Law-Admission-Test-To-Be-Introduced-by-BCI-1-year-LL.M-Course-to-be-Abolished-324x235.jpg,2022-03-21
The incline of video games on IP,https://blog.ipleaders.in/incline-video-games-ip/,https://blog.ipleaders.in/wp-content/uploads/2021/09/Nature-of-Intellectual-Property-324x235.jpg,2022-03-21
Blog competition winner announcement (Week 2nd November 2021),https://blog.ipleaders.in/blog-competition-winner-announcement-week-2nd-november-2021/,https://blog.ipleaders.in/wp-content/uploads/2021/09/winner-1-696x463-1-2-696x463-696x463-324x235.jpg,2022-03-20
Blog competition winner announcement (Week 1st November 2021),https://blog.ipleaders.in/blog-competition-winner-announcement-week-1st-november-2021/,https://blog.ipleaders.in/wp-content/uploads/2021/11/winner-1-696x463-1-2-696x463-696x463-1-324x235.jpg,2022-03-20
All you need to know about the writ of Quo Warranto,https://blog.ipleaders.in/all-you-need-to-know-about-the-writ-of-quo-warranto/,https://blog.ipleaders.in/wp-content/uploads/2022/02/constitution-1486010_1280-324x235.jpg,2022-03-20
Should Section 29A of IBC be struck down as unconstitutional,https://blog.ipleaders.in/should-section-29a-ibc-struck-down-unconstitutional/,https://blog.ipleaders.in/wp-content/uploads/2021/04/Insolvency-and-Bankruptcy-code-1-324x235.jpg,2022-03-20
Fundamental Rights under the Indian Constitution : a comprehensive guide with case laws,https://blog.ipleaders.in/fundamental-rights-under-the-indian-constitution-a-comprehensive-guide-with-case-laws/,https://blog.ipleaders.in/wp-content/uploads/2021/01/MOC_CIV_FUNDAMENTAL_RIGHTS_OF_INDIA_Featured-324x235.jpg,2022-03-20
Pendente lite : a legal maxim,https://blog.ipleaders.in/pendente-lite-a-legal-maxim/,https://blog.ipleaders.in/wp-content/uploads/2022/02/Legal-Maxim.jpg,2022-03-19
Doctrine of pith and substance,https://blog.ipleaders.in/doctrine-of-pith-and-substance/,https://blog.ipleaders.in/wp-content/uploads/2022/02/constitution-324x235.jpg,2022-03-19
Drug de-addiction laws in India,https://blog.ipleaders.in/drug-de-addiction-laws-india/,https://blog.ipleaders.in/wp-content/uploads/2019/11/Addictions-Words-324x235.jpg,2022-03-19
IPO eligibility requirements for Indian Capital Markets,https://blog.ipleaders.in/ipo-eligibility-requirements-for-indian-capital-markets/,https://blog.ipleaders.in/wp-content/uploads/2021/05/central-group-central-retail-thailand-ipo-1606628138-1-324x235.jpg,2022-03-19
Voter card and Aadhar card link : an assault on the Right to Privacy,https://blog.ipleaders.in/voter-card-and-aadhar-card-link-an-assault-on-the-right-to-privacy/,https://blog.ipleaders.in/wp-content/uploads/2022/02/consti.jpg,2022-03-18
